ts,model,label,ok,error,ttft_ms,e2e_ms,prompt_tokens,output_tokens,tps,tpot_ms,prefill_ms,itl_mean_ms,itl_p95_ms,itl_count
1761166815.6294801,yi:34b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761166815.6297357,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761166815.630958,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761166815.6312518,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761166815.6324651,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761166815.632809,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761166815.6338634,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761166815.6341183,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761166815.6363184,yi:34b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761166815.636582,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761166815.6375532,yi:34b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761166815.637825,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761166815.6387672,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761166815.639007,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761166815.640095,yi:34b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761166815.6402912,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761166815.641196,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761166815.6414318,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761166815.642359,yi:34b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761166815.6426194,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761166815.6436958,yi:34b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761166815.6438901,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761166815.6447122,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
