ts,model,label,ok,error,ttft_ms,e2e_ms,prompt_tokens,output_tokens,tps,tpot_ms,prefill_ms,itl_mean_ms,itl_p95_ms,itl_count
1761168761.0451689,mistral:7b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761168761.045397,mistral:7b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761168761.045627,mistral:7b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761168761.045813,mistral:7b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761168761.0460045,mistral:7b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761168761.04712,mistral:7b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761168761.047318,mistral:7b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761168761.0474913,mistral:7b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761168761.0497036,mistral:7b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761168761.0498962,mistral:7b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761168761.0500681,mistral:7b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761168761.0504386,mistral:7b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761168761.0511203,mistral:7b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761168761.051338,mistral:7b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761168761.051526,mistral:7b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761168761.0517414,mistral:7b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761168761.0537686,mistral:7b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761168761.0546272,mistral:7b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761168761.054849,mistral:7b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761168761.055025,mistral:7b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761168761.0551898,mistral:7b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761168761.0563831,mistral:7b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761168761.056584,mistral:7b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761168761.056756,mistral:7b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761168761.0578578,mistral:7b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761168761.0588279,mistral:7b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761168761.0597112,mistral:7b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761168761.0598977,mistral:7b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761168761.0600665,mistral:7b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761168761.060433,mistral:7b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761168761.060625,mistral:7b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761168761.06079,mistral:7b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761168761.0622375,mistral:7b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761168761.063352,mistral:7b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761168761.0641277,mistral:7b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761168761.0643113,mistral:7b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761168761.0644798,mistral:7b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761168761.064665,mistral:7b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761168761.0650716,mistral:7b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761168761.0652769,mistral:7b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761168761.0668766,mistral:7b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761168761.067556,mistral:7b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761168761.0683663,mistral:7b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761168761.0686045,mistral:7b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761168761.068808,mistral:7b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761168761.0689719,mistral:7b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761168761.0691433,mistral:7b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761168761.0708652,mistral:7b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761168761.0716574,mistral:7b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761168761.0718348,mistral:7b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761168761.072966,mistral:7b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761168761.0731466,mistral:7b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761168761.073309,mistral:7b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761168761.0734708,mistral:7b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761168761.0741382,mistral:7b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761168761.0750892,mistral:7b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761168761.07537,mistral:7b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761168761.0756114,mistral:7b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
