ts,model,label,ok,error,ttft_ms,e2e_ms,prompt_tokens,output_tokens,tps,tpot_ms,prefill_ms,itl_mean_ms,itl_p95_ms,itl_count
1761165843.9979358,gpt-oss:20b,long_instruction,True,,,4746.60062789917,112,256,58.51955706235459,17.08830432421875,258.327418,17.08866390786152,17.92435646057129,253
1761165848.5466838,gpt-oss:20b,short_instruction,True,,5284.580707550049,9342.418193817139,79,256,58.7312427509286,17.02671275390625,182.332852,17.456943689570252,17.939376831054688,247
1761165853.144775,gpt-oss:20b,chat_multi_turn,True,,9977.350234985352,14037.997484207153,94,256,58.51032399696511,17.0910008984375,209.791136,17.537073567811294,18.031668663024902,247
1761165857.5342803,gpt-oss:20b,chat_multi_turn,True,,14331.923007965088,18377.14958190918,94,256,58.64041737844833,17.053084625,20.263682,17.471207298247922,17.996883392333984,247
1761165862.1044912,gpt-oss:20b,short_instruction,True,,14030.28917312622,18106.36043548584,79,256,58.393048705171815,17.12532608203125,182.26837,17.543804307698238,17.965221405029297,247
1761165866.7242882,gpt-oss:20b,chat_multi_turn,True,,14098.255634307861,18177.40249633789,94,256,58.35662703638718,17.13601437890625,210.51059,17.61947759249915,18.012690544128418,247
1761165871.3646219,gpt-oss:20b,code_humaneval,True,,14884.38868522644,18219.629764556885,96,256,58.37457399695262,17.130746,251.472441,17.479022022200983,17.84038543701172,247
1761165875.915313,gpt-oss:20b,short_instruction,True,,14320.995569229126,18380.834817886353,79,256,58.658835646116714,17.0477301328125,182.528606,17.463243924654446,18.297648429870602,247
1761165879.1627536,gpt-oss:20b,math_gsm8k,True,,15493.775606155396,17058.109760284424,101,176,58.76617821784204,17.016590670454544,248.817619,17.732809825115893,18.16415786743164,166
1761165883.8007727,gpt-oss:20b,long_instruction,True,,,17076.258182525635,112,256,58.48930010132513,17.097144234375,258.41489,17.094902370287024,17.71221160888672,253
1761165888.356986,gpt-oss:20b,short_instruction,True,,12927.494287490845,16992.168188095093,79,256,58.58106093334294,17.07036342578125,182.279471,17.487003735685157,17.929530143737793,247
1761165892.7437491,gpt-oss:20b,short_instruction,True,,12767.347812652588,16828.216314315796,79,256,58.68256091531144,17.04083776171875,20.438355,17.46675553109482,17.960381507873535,247
1761165897.3816633,gpt-oss:20b,code_humaneval,True,,14874.793529510498,18218.679904937744,96,256,58.41245343504102,17.119637015625,251.543233,17.52996927330851,18.551111221313473,247
1761165902.0276043,gpt-oss:20b,long_instruction,True,,,18226.61018371582,112,256,58.38972287177159,17.12630152734375,258.617363,17.123804733216055,18.20378303527832,253
1761165906.6543705,gpt-oss:20b,code_humaneval,True,,14964.225053787231,18297.19352722168,96,256,58.55788665853364,17.07711901953125,251.318759,17.492929450896106,18.251872062683105,247
1761165911.3019686,gpt-oss:20b,long_instruction,True,,,18558.022022247314,112,256,58.43896736915643,17.11186978515625,258.435538,17.130847033775844,17.92144775390625,253
1761165915.8600266,gpt-oss:20b,short_instruction,True,,14410.76135635376,18478.174448013306,79,256,58.562376575730895,17.075809734375,182.251189,17.49536286481479,18.432164192199707,247
1761165920.5051389,gpt-oss:20b,long_instruction,True,,,18477.345943450928,112,256,58.3991998594229,17.12352228125,258.567001,17.120918266386855,18.035078048706055,253
1761165925.092337,gpt-oss:20b,chat_multi_turn,True,,14386.81697845459,18437.774896621704,94,256,58.534888724073284,17.08382849609375,209.763614,17.487225744888367,17.9854154586792,247
1761165929.7190506,gpt-oss:20b,code_humaneval,True,,15083.885431289673,18416.890859603882,96,256,58.56576885363604,17.07482066015625,251.506991,17.490841599128508,17.8633451461792,247
1761165934.3589463,gpt-oss:20b,long_instruction,True,,,18498.719215393066,112,256,58.46139526906375,17.1053050546875,258.455729,17.097020808887105,17.8530216217041,253
1761165938.9457848,gpt-oss:20b,chat_multi_turn,True,,14390.936374664307,18440.439462661743,94,256,58.53923322208832,17.0825606171875,209.661343,17.48127107195526,17.930054664611816,247
1761165942.1902006,gpt-oss:20b,math_gsm8k,True,,15535.02631187439,17097.706079483032,101,176,58.82588816865959,16.999318346590908,248.603613,17.70648324345968,17.951011657714844,166
1761165946.8101573,gpt-oss:20b,code_humaneval,True,,13761.781215667725,17090.922355651855,96,256,58.64570704406515,17.05154648828125,251.479249,17.463382921720807,17.871832847595215,247
1761165951.1994953,gpt-oss:20b,code_humaneval,True,,13508.809089660645,16840.355396270752,96,256,58.64257912344548,17.052455996093748,20.067078,17.468548014096402,18.029832839965817,247
1761165955.7506459,gpt-oss:20b,short_instruction,True,,12744.11416053772,16804.630279541016,79,256,58.65146790489391,17.04987165234375,182.303499,17.46582502295614,17.64378547668457,247
1761165959.01693,gpt-oss:20b,math_gsm8k,True,,15264.34063911438,16826.57742500305,101,176,58.39690035570395,17.12419655681818,248.729785,17.739992543875452,17.813444137573242,166
1761165963.5899749,gpt-oss:20b,short_instruction,True,,12706.232786178589,16779.62589263916,79,256,58.35354265818596,17.1369201328125,182.250768,17.516611076076988,18.147802352905273,247
1761165968.2302387,gpt-oss:20b,long_instruction,True,,,17030.547857284546,112,256,58.460703613179454,17.1055074296875,258.447307,17.103298850681472,17.901897430419922,253
1761165972.785741,gpt-oss:20b,short_instruction,True,,12971.728086471558,17034.85918045044,79,256,58.59019325360276,17.067702707031252,182.23965,17.483714138447997,17.946171760559082,247
1761165977.4408891,gpt-oss:20b,long_instruction,True,,,18423.76136779785,112,256,58.26503208877452,17.162952875000002,258.317587,17.162040288269285,18.368053436279297,253
