ts,model,label,ok,error,ttft_ms,e2e_ms,prompt_tokens,output_tokens,tps,tpot_ms,prefill_ms,itl_mean_ms,itl_p95_ms,itl_count
1761167180.7558315,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167180.756052,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167180.756242,yi:34b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167180.7564213,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167180.7566218,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167180.7568,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167180.7569702,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167180.7571518,yi:34b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167180.7573276,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167180.757498,yi:34b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167180.7578964,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167180.7580795,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167180.760156,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167180.761303,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167180.7615232,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167180.7617292,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167180.7642934,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167180.7644815,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167180.7646723,yi:34b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167180.764836,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167180.7649992,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167180.7651677,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167180.7653284,yi:34b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167180.7654884,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167180.76568,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167180.7658508,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167180.7660224,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167180.7683952,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167180.7697,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167180.7705278,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167180.7707667,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167180.7709334,yi:34b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167180.77247,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167180.7727122,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167180.7729523,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167180.7731504,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167180.7733154,yi:34b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167180.773474,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167180.7736585,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
