ts,model,label,ok,error,ttft_ms,e2e_ms,prompt_tokens,output_tokens,tps,tpot_ms,prefill_ms,itl_mean_ms,itl_p95_ms,itl_count
1761166937.18712,yi:34b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761166937.187349,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761166937.1882403,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761166937.1884875,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761166937.190411,yi:34b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761166937.1907005,yi:34b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761166937.1917062,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761166937.1919436,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761166937.192593,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761166937.1931093,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761166937.1943886,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761166937.1950617,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761166937.1952887,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761166937.1958776,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761166937.1963692,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761166937.1974778,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761166937.1983345,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761166937.1985893,yi:34b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761166937.1993089,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761166937.1997828,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761166937.2006252,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761166937.2008119,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761166937.201941,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761166937.202437,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761166937.203728,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761166937.2044015,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761166937.204628,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761166937.2056887,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761166937.2064114,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761166937.2069416,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761166937.207166,yi:34b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761166937.2082326,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761166937.2088256,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761166937.2090552,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761166937.2098439,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761166937.2106159,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761166937.2113264,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761166937.2119892,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
