ts,model,label,ok,error,ttft_ms,e2e_ms,prompt_tokens,output_tokens,tps,tpot_ms,prefill_ms,itl_mean_ms,itl_p95_ms,itl_count
1761167666.6918051,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167666.6921277,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167666.6932704,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167666.6936293,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167666.6948397,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167666.6951554,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167666.6960986,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167666.6963387,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167666.6984346,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167666.6986911,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167666.699625,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167666.6998663,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167666.700819,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167666.7010465,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167666.7022297,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167666.702469,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167666.7033324,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167666.703528,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167666.7043855,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167666.7046013,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167666.7056568,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167666.705847,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167666.706753,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167666.70698,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167666.7078407,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167666.7080686,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167666.709171,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167666.709388,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167666.7102745,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167666.7104654,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167666.7113838,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167666.711638,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167666.7127616,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167666.7129745,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167666.713865,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167666.7140977,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167666.714954,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167666.7151723,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167666.7162557,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167666.7164466,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167666.717253,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167666.7174392,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167666.718355,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
