ts,model,label,ok,error,ttft_ms,e2e_ms,prompt_tokens,output_tokens,tps,tpot_ms,prefill_ms,itl_mean_ms,itl_p95_ms,itl_count
1761167788.22667,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.226897,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2278936,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2280953,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2298644,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2300994,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.231137,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.2318428,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.2325954,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.233345,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.2340894,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.2342846,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.2347796,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.2357693,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2363913,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2366087,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2373216,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.238107,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.2390084,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.2393034,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.2394814,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.2404606,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2414033,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2416549,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2418303,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.242895,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2436185,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.2442245,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.2444103,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.245267,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.245899,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2465916,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.2473075,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.247526,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.2477162,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2489028,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.2495027,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.250138,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.250417,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2511463,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.2518034,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.2525566,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.252849,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2537892,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.254441,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.2551231,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.255304,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.2561927,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.256867,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.25751,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.2580903,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.258371,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2592351,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.2599273,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2604241,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.260659,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.2615051,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.2622802,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.2624986,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.2626894,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2639053,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2646875,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.2652743,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2654908,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.266178,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.266694,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.2677267,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.268157,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2686207,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.2687957,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2702563,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.2704382,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.270831,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.2710028,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2727685,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.2731006,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.2733078,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2737336,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2754254,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.2756493,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.2758334,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.2760053,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.2775347,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2782307,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.2787404,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.278938,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2795866,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.280989,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.281193,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.2813745,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.2815495,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.2832584,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2841144,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.2849476,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2855105,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.2860432,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2862406,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.287058,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.2883692,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.288626,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2888126,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.2889905,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2908804,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.291178,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2913704,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2919447,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2932463,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.2934976,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2940824,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.2943022,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.2959373,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2961798,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.2963696,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.2971585,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.298337,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.2985296,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.298726,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.2990754,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3004005,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.3006134,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3007932,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.3009665,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.3026967,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.302919,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3036137,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.3038404,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3047955,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.3051748,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.3057265,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.306217,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3071668,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.3078678,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.308334,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.3091304,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.3095517,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.310467,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3107102,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.311398,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.3119211,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.3130043,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.31345,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.3139265,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3141053,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.315491,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.3157043,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3158774,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.3160558,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.3177323,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.317967,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3181558,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.3185122,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.320048,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.320651,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.3208942,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.3210847,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3220778,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.3229873,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3232267,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.3241463,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.3247309,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.325386,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.3258724,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3264532,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3267307,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.3279042,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.328095,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3287923,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3295105,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.330135,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.3306727,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.331086,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3320692,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3326092,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.333067,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.3332465,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3342981,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3349705,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.3358073,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3359923,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.3365119,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.3370988,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.338002,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.338193,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.3389463,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.3396757,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.3406014,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.3407853,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.3409548,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.341752,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.3426814,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.3429003,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.3430684,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.3440893,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3447747,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.345401,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.345663,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3465123,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.3470666,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.3478353,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.3482692,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.3489022,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.3491228,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.3504372,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.3506987,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.351325,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3518407,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3525116,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.3529708,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.3537395,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3539565,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.3550992,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.3557308,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.3559115,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.356623,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.357555,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3581576,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.358371,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.358951,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.3594646,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3603263,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3611119,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3616524,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.362063,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.3627841,llama3.1:8b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167788.3634295,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.3640902,llama3.1:8b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167788.3643122,llama3.1:8b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167788.365248,llama3.1:8b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167788.3658147,llama3.1:8b,short_instruction,False,All connection attempts failed,,,,,,,,,,
