ts,model,label,ok,error,ttft_ms,e2e_ms,prompt_tokens,output_tokens,tps,tpot_ms,prefill_ms,itl_mean_ms,itl_p95_ms,itl_count
1761169490.4247236,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4249473,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4255931,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169490.4258397,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.428094,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169490.4287834,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4290245,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4297621,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169490.4303484,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4309783,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169490.4317596,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4323657,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4329388,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169490.4336042,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169490.4340549,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169490.4345398,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169490.4347486,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4363954,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169490.4366066,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169490.4372277,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169490.4374502,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4385576,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169490.4392555,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169490.4397604,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169490.4399796,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169490.4412446,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169490.4417486,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.441933,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169490.4421115,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169490.4437194,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169490.444312,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169490.4445193,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4447305,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169490.4462054,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169490.4464064,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169490.4468186,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169490.4477835,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169490.448513,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169490.4487305,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169490.4489474,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169490.4504395,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169490.4511542,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169490.451745,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169490.4519408,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169490.4528222,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169490.4536254,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169490.4538586,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169490.4542592,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169490.4554248,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4560022,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169490.4561868,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169490.456358,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4569275,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4584465,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169490.4586685,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169490.459395,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169490.4596713,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169490.4606218,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4608479,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169490.461858,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169490.4623997,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169490.4631922,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169490.463794,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.464317,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4647443,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4656756,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169490.4663696,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4669971,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4672172,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4679086,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169490.4684188,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169490.4693105,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4697824,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169490.4706004,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4708192,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4716604,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169490.4718964,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169490.4730926,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4732745,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.474152,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4743338,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169490.475213,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169490.4753957,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4763894,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4766612,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169490.4776092,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169490.4778366,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4785116,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.47907,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.479893,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169490.4803762,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169490.4812016,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169490.4817443,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169490.48222,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169490.4823987,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169490.4835062,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169490.4841778,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169490.4846902,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169490.485155,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.48533,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169490.4864752,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169490.487232,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169490.4874494,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169490.4876401,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.488843,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169490.4893982,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.48964,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.489811,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.491007,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169490.4917936,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.492293,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4926403,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169490.4929984,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169490.4948266,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169490.4951048,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169490.495294,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169490.4961123,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4970186,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169490.4972582,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169490.4979796,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
