ts,model,label,ok,error,ttft_ms,e2e_ms,prompt_tokens,output_tokens,tps,tpot_ms,prefill_ms,itl_mean_ms,itl_p95_ms,itl_count
1761170220.0077558,qwen2.5:14b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0079827,qwen2.5:14b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761170220.009258,qwen2.5:14b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761170220.00961,qwen2.5:14b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0108826,qwen2.5:14b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.011211,qwen2.5:14b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761170220.012237,qwen2.5:14b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0124912,qwen2.5:14b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0146027,qwen2.5:14b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0148559,qwen2.5:14b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0158067,qwen2.5:14b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0160499,qwen2.5:14b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761170220.0169969,qwen2.5:14b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761170220.0172443,qwen2.5:14b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761170220.01839,qwen2.5:14b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761170220.0186503,qwen2.5:14b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.019495,qwen2.5:14b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0197182,qwen2.5:14b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761170220.0206087,qwen2.5:14b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0208492,qwen2.5:14b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761170220.0219772,qwen2.5:14b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0222123,qwen2.5:14b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0230896,qwen2.5:14b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761170220.0233288,qwen2.5:14b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0242703,qwen2.5:14b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0245087,qwen2.5:14b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0256507,qwen2.5:14b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761170220.025845,qwen2.5:14b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761170220.0267344,qwen2.5:14b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761170220.026971,qwen2.5:14b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761170220.0279014,qwen2.5:14b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761170220.0281312,qwen2.5:14b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0292735,qwen2.5:14b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761170220.0294967,qwen2.5:14b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761170220.0304286,qwen2.5:14b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0308805,qwen2.5:14b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761170220.0316823,qwen2.5:14b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761170220.0320692,qwen2.5:14b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.033053,qwen2.5:14b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761170220.0333295,qwen2.5:14b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.034088,qwen2.5:14b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761170220.0342753,qwen2.5:14b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761170220.035206,qwen2.5:14b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761170220.0354424,qwen2.5:14b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0363817,qwen2.5:14b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0368612,qwen2.5:14b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0377061,qwen2.5:14b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0378935,qwen2.5:14b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.03878,qwen2.5:14b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761170220.0390134,qwen2.5:14b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761170220.0399544,qwen2.5:14b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761170220.040181,qwen2.5:14b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761170220.041281,qwen2.5:14b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.041519,qwen2.5:14b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761170220.0424654,qwen2.5:14b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0427153,qwen2.5:14b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761170220.0436597,qwen2.5:14b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761170220.0438907,qwen2.5:14b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761170220.0450287,qwen2.5:14b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0452547,qwen2.5:14b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0461507,qwen2.5:14b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761170220.0463843,qwen2.5:14b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761170220.0471964,qwen2.5:14b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761170220.0473883,qwen2.5:14b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761170220.0484946,qwen2.5:14b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761170220.0487437,qwen2.5:14b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761170220.049679,qwen2.5:14b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0499077,qwen2.5:14b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0508196,qwen2.5:14b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0510423,qwen2.5:14b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761170220.0520692,qwen2.5:14b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0522563,qwen2.5:14b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761170220.0531704,qwen2.5:14b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761170220.0534008,qwen2.5:14b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0543444,qwen2.5:14b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0545878,qwen2.5:14b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.055712,qwen2.5:14b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761170220.055928,qwen2.5:14b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761170220.0568523,qwen2.5:14b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0570757,qwen2.5:14b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761170220.0580084,qwen2.5:14b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761170220.0582352,qwen2.5:14b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0593653,qwen2.5:14b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.059608,qwen2.5:14b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761170220.060504,qwen2.5:14b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761170220.0607555,qwen2.5:14b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0616558,qwen2.5:14b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761170220.06188,qwen2.5:14b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761170220.0627458,qwen2.5:14b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.063143,qwen2.5:14b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761170220.064033,qwen2.5:14b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761170220.0642607,qwen2.5:14b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761170220.0651965,qwen2.5:14b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0654213,qwen2.5:14b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0663218,qwen2.5:14b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761170220.066547,qwen2.5:14b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761170220.06772,qwen2.5:14b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761170220.0679464,qwen2.5:14b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761170220.068794,qwen2.5:14b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761170220.069021,qwen2.5:14b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761170220.0699155,qwen2.5:14b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
