ts,model,label,ok,error,ttft_ms,e2e_ms,prompt_tokens,output_tokens,tps,tpot_ms,prefill_ms,itl_mean_ms,itl_p95_ms,itl_count
1761167058.8501587,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167058.850375,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.8506064,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167058.8507886,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.8509712,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.8511624,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167058.85285,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167058.8530383,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.8541775,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.8544083,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.8548038,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.854986,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167058.855153,yi:34b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167058.855315,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167058.8574731,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167058.8576944,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167058.8585153,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.8587162,yi:34b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167058.8588822,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.8590603,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.8592947,yi:34b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167058.8594716,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.8617537,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.861938,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.8628297,yi:34b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167058.8630478,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167058.8632512,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167058.8634133,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.864763,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.8650038,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167058.865791,yi:34b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167058.8659701,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167058.867108,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167058.8672898,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167058.8676865,yi:34b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167058.8678505,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.8685155,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167058.869459,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167058.8697016,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.8699296,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167058.8718443,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.8720217,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.8721848,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.872344,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167058.8736832,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167058.8738625,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167058.874679,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.8748515,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.875938,yi:34b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167058.8761148,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.876283,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.876865,yi:34b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167058.8783147,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167058.8785,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.8786902,yi:34b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167058.8788464,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.8799453,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167058.8801906,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167058.8809943,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167058.8812025,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.8826084,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.8827834,yi:34b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167058.883089,yi:34b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761167058.8832548,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.884375,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167058.8848407,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167058.88501,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761167058.885168,yi:34b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761167058.8866215,yi:34b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.8868363,yi:34b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761167058.8870013,yi:34b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
