ts,model,label,ok,error,ttft_ms,e2e_ms,prompt_tokens,output_tokens,tps,tpot_ms,prefill_ms,itl_mean_ms,itl_p95_ms,itl_count
1761169612.103456,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169612.1037,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.103897,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.1040845,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.1042676,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169612.1057985,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169612.105988,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169612.1061578,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169612.1076684,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.1078978,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.1081564,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169612.109488,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.109703,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.1103592,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169612.1105409,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.1107376,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169612.112332,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.1125233,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169612.1131577,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169612.1140678,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.1142952,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169612.1145105,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.1147487,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.1149256,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169612.116999,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.1172547,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169612.11743,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169612.1184647,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169612.1188715,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.1190772,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169612.1201746,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.1203575,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.1215544,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169612.1217713,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169612.122126,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.1228445,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.1230202,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.1237588,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169612.1239376,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169612.124165,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.1262689,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.126449,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169612.1272724,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169612.1274962,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169612.127719,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.1278844,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169612.1289408,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.1291175,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.1304374,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169612.130642,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169612.1315136,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169612.1317806,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169612.1326895,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169612.1328676,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169612.1330297,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.1331859,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169612.1345482,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.1347604,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169612.1356583,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.1363869,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.1366527,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.1368225,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.1369817,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.137136,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169612.1393187,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.1395013,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169612.1402526,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169612.1404326,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169612.1406822,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169612.1408448,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169612.141004,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
