ts,model,label,ok,error,ttft_ms,e2e_ms,prompt_tokens,output_tokens,tps,tpot_ms,prefill_ms,itl_mean_ms,itl_p95_ms,itl_count
1761165715.7679954,gpt-oss:20b,code_humaneval,True,,1399.5637893676758,4737.384557723999,96,256,58.50650600722829,17.092116214843752,251.337868,17.50793823829064,18.222332000732422,247
1761165720.3588235,gpt-oss:20b,chat_multi_turn,True,,5324.699401855469,9378.581523895264,94,256,58.48262882000747,17.0990945546875,209.749265,17.50186580395409,17.77522563934326,247
1761165723.6039817,gpt-oss:20b,math_gsm8k,True,,6272.720575332642,7835.831642150879,101,176,58.80775193267409,17.004560914772725,248.819729,17.720341682434082,17.95417070388794,166
1761165728.1919878,gpt-oss:20b,chat_multi_turn,True,,3783.4348678588867,7832.96537399292,94,256,58.52460169533472,17.0868313671875,209.957358,17.48508094293386,17.86048412322998,247
1761165731.4385598,gpt-oss:20b,math_gsm8k,True,,6269.752502441406,7834.32674407959,101,176,58.78489111663735,17.01117380681818,248.566283,17.72651040410421,17.882347106933594,166
1761165736.017458,gpt-oss:20b,chat_multi_turn,True,,3781.860828399658,7825.271368026733,94,256,58.63967249326937,17.05330124609375,209.790485,17.45972363089743,17.965102195739746,247
1761165740.6620953,gpt-oss:20b,long_instruction,True,,,9223.283767700195,112,256,58.40340817213129,17.1222884296875,258.52353,17.119158869204313,18.00084114074707,253
1761165745.2304142,gpt-oss:20b,short_instruction,True,,5139.2762660980225,9212.756395339966,79,256,58.41562564809612,17.11870734765625,182.074736,17.537207738590627,17.777013778686523,247
1761165749.6111307,gpt-oss:20b,short_instruction,True,,4895.007848739624,8948.841333389282,79,256,58.76076056513924,17.01815957421875,20.18676,17.440619256332337,18.00699234008789,247
1761165754.246262,gpt-oss:20b,code_humaneval,True,,5670.340776443481,9015.648603439331,96,256,58.46116297082891,17.105373023437497,251.491382,17.526250136526006,18.411540985107422,247
1761165757.4945018,gpt-oss:20b,math_gsm8k,True,,6316.10107421875,7883.21852684021,101,176,58.76353372928808,17.017356454545453,249.232647,17.7365871797125,18.013834953308105,166
1761165762.0473108,gpt-oss:20b,short_instruction,True,,3739.3639087677,7800.847053527832,79,256,58.624761081656295,17.057638812500002,182.376801,17.473720828531242,18.038654327392578,247
1761165766.675508,gpt-oss:20b,code_humaneval,True,,5846.375942230225,9180.813789367676,96,256,58.541672124029205,17.08184894140625,251.424547,17.48300950054215,17.969393730163574,247
1761165771.0656357,gpt-oss:20b,code_humaneval,True,,5685.916423797607,9018.100261688232,96,256,58.634259289235935,17.0548756328125,20.287022,17.472771015244458,17.98703670501709,247
1761165774.3090231,gpt-oss:20b,math_gsm8k,True,,6074.671745300293,7633.363246917725,101,176,58.843847944655025,16.994129971590908,248.652883,17.7079367350383,18.331587314605713,166
1761165778.941365,gpt-oss:20b,long_instruction,True,,,7875.526666641235,112,256,58.56933597697348,17.07378073046875,258.389768,17.07155902395135,17.85888671875,253
1761165783.5084848,gpt-oss:20b,short_instruction,True,,5123.344898223877,9199.268341064453,79,256,58.43470436526167,17.11311815234375,182.352222,17.530448040981526,18.130159378051754,247
1761165787.8925493,gpt-oss:20b,short_instruction,True,,4892.917633056641,8950.98876953125,79,256,58.71554083331564,17.03126609765625,20.101439,17.457751610018462,17.86186695098877,247
1761165791.1479516,gpt-oss:20b,math_gsm8k,True,,6065.274953842163,7639.312267303467,101,176,58.63802017603205,17.05378177840909,248.516863,17.785042165273644,19.449949264526367,166
1761165795.6974847,gpt-oss:20b,short_instruction,True,,3746.0548877716064,7804.723262786865,79,256,58.66697167747465,17.045365925781248,182.166599,17.460663791610163,17.644143104553223,247
1761165798.9434884,gpt-oss:20b,math_gsm8k,True,,6231.0168743133545,7795.3808307647705,101,176,58.79521817795706,17.008185886363638,248.743307,17.72763786545719,17.89313554763794,166
1761165803.5734003,gpt-oss:20b,code_humaneval,True,,4538.031101226807,7875.727415084839,96,256,58.51769220637405,17.0888488984375,251.461731,17.505557913529245,18.108057975769043,247
1761165806.818878,gpt-oss:20b,math_gsm8k,True,,6312.365770339966,7875.23889541626,101,176,58.79974442383724,17.006876642045455,248.457741,17.725160322993634,18.366515636444092,166
1761165811.4559987,gpt-oss:20b,long_instruction,True,,,7882.406234741211,112,256,58.501558449524055,17.09356171875,258.545323,17.091070710434742,18.449020385742188,253
1761165816.009149,gpt-oss:20b,short_instruction,True,,5127.422332763672,9190.06061553955,79,256,58.62242805495079,17.0583176640625,182.235051,17.473769091401504,18.02055835723877,247
1761165820.6043248,gpt-oss:20b,chat_multi_turn,True,,5091.009616851807,9148.136854171753,94,256,58.425277988282865,17.1158791953125,209.829058,17.522298372708836,18.453621864318848,247
1761165825.1591892,gpt-oss:20b,short_instruction,True,,5091.55535697937,9149.84679222107,79,256,58.66918456472699,17.044723007812497,186.972135,17.460695645104536,17.92736053466797,247
1761165829.74889,gpt-oss:20b,chat_multi_turn,True,,5095.40319442749,9144.365072250366,94,256,58.500887673845256,17.09375771484375,209.893928,17.479661987860677,17.836356163024902,247
1761165834.3008354,gpt-oss:20b,short_instruction,True,,5081.147193908691,9141.451358795166,79,256,58.67263490820685,17.0437206640625,182.22137,17.469298019100297,17.82991886138916,247
1761165838.893408,gpt-oss:20b,chat_multi_turn,True,,5090.814828872681,9144.327402114868,94,256,58.4956609365114,17.095285085937498,209.697074,17.513496190430182,17.915797233581543,247
