ts,model,label,ok,error,ttft_ms,e2e_ms,prompt_tokens,output_tokens,tps,tpot_ms,prefill_ms,itl_mean_ms,itl_p95_ms,itl_count
1761166323.450212,gpt-oss:20b,code_humaneval,True,,2722.5735187530518,6052.73175239563,96,256,58.62149396196803,17.058589476562503,21.926944,17.46844473155404,18.502712249755856,247
1761166326.6991847,gpt-oss:20b,math_gsm8k,True,,6454.210996627808,8023.008108139038,101,176,58.7326950979946,17.026291715909093,248.759253,17.74454404072589,18.484771251678467,166
1761166329.7180843,gpt-oss:20b,math_gsm8k,True,,10700.303316116333,12270.058155059814,101,176,58.759580959173334,17.01850121590909,20.216651,17.750676855983503,18.89735460281372,166
1761166334.2823718,gpt-oss:20b,short_instruction,True,,12340.229272842407,16409.235954284668,79,256,58.51713527808056,17.0890115390625,182.117432,17.521308983868433,18.419313430786133,247
1761166338.879226,gpt-oss:20b,chat_multi_turn,True,,17230.49545288086,21289.2427444458,94,256,58.45221788936709,17.10799069921875,209.76716,17.519962449788082,18.33808422088623,247
1761166343.5401833,gpt-oss:20b,long_instruction,True,,,25477.317810058594,112,256,58.22467998886859,17.1748475078125,259.480874,17.179364743440047,19.58155632019043,253
1761166348.1677608,gpt-oss:20b,code_humaneval,True,,26010.866165161133,29349.738597869873,96,256,58.597010790963196,17.0657169453125,251.369213,17.49620553452959,17.91224479675293,247
1761166352.5646455,gpt-oss:20b,code_humaneval,True,,30831.595420837402,34171.5247631073,96,256,58.59114553882676,17.0674253046875,20.163639,17.50222294919404,18.304228782653805,247
1761166355.8164186,gpt-oss:20b,math_gsm8k,True,,36566.076040267944,38132.00092315674,101,176,58.75396269731806,17.020128585227273,248.658649,17.75945238320224,19.240498542785645,166
1761166360.378374,gpt-oss:20b,short_instruction,True,,38294.18754577637,42363.8653755188,79,256,58.55266532016152,17.07864184375,182.545967,17.510649646342042,17.74008274078369,247
1761166363.635172,gpt-oss:20b,math_gsm8k,True,,44566.044092178345,46139.81533050537,101,176,58.6518098113306,17.049772261363636,248.620476,17.792180360081684,18.16946268081665,166
1761166368.208556,gpt-oss:20b,short_instruction,True,,46015.987157821655,50098.46568107605,79,256,58.39377568318067,17.12511287890625,182.247321,17.558751318618835,18.669486045837395,247
1761166371.4598467,gpt-oss:20b,math_gsm8k,True,,51924.848794937134,53492.49505996704,101,176,58.76494323808323,17.01694828409091,248.757559,17.75674503969859,17.906546592712402,166
1761166374.4843247,gpt-oss:20b,math_gsm8k,True,,54143.946170806885,55713.71793746948,101,176,58.731852562507264,17.02653596590909,20.195651,17.783990825515197,18.826961517333984,166
1761166379.0647354,gpt-oss:20b,short_instruction,True,,56630.61738014221,60718.81103515625,79,256,58.30513551786237,17.15114785546875,182.206406,17.58043872200043,18.128252029418945,247
1761166382.3234665,gpt-oss:20b,math_gsm8k,True,,62453.1192779541,64024.91569519043,101,176,58.6144991957756,17.060625164772727,248.641566,17.782021717852857,19.599199295043945,166
1761166386.9166508,gpt-oss:20b,chat_multi_turn,True,,65036.076068878174,69090.75236320496,94,256,58.448651072098066,17.109034710937497,209.880446,17.509316625865363,17.83275604248047,247
